sku,name,description,category,rating,reviewCount,price,image,url
9213879,Traeger Pro Series 780 Grill,"Salt Lake City-based Traeger Grills redefined outdoor cooking with the convection-based Original Wood Pellet Grill &amp;ndash; and now, it's WiFIRE-enabled for easy control directly from your smartphone. Using a combination of natural hardwood pellets…",outdoor,4.6336,232,999.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202139/0342/img95o.jpg,https://www.williams-sonoma.com/products/traeger-pro-series-780-grill/
8413089,Field of Daisies Wreath,"Blending delicate daisies and lush green boxwood, our wreath strikes a bright note that's perfect for the season. Hand assembled in Washington state from locally grown, pesticide-free botanicals &amp;ndash; all carefully air-dried to preserve their…",outdoor,3,4,99.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202139/0256/img10o.jpg,https://www.williams-sonoma.com/products/field-of-daisies-wreath/
2138415,Kimono Ginger Jar,"A traditional kimono floral motif is hand painted on our ginger jar, which brings timeless style and striking color to the modern home. Made in the Qing Hua Ci tradition, the jar and lid are shaped from porcelain before highly skilled artisans paint…",home-decor,,,249.99,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202139/0664/img61o.jpg,https://www.williams-sonoma.com/products/kimono-ginger-jar/
7300952,"Riedel Extreme Champagne/Rose Wine Glasses, Set of 2","Boldly contoured and expertly balanced, these Riedel Extreme glasses are designed to showcase the distinctive flavors of Champagne, sparkling wine and ros&amp;#233;. Crafted of lead-free crystal, the modern glasses boast wide bowls that allow each…",tabletop-glassware-bar,,,49,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202139/0068/img2o.jpg,https://www.williams-sonoma.com/products/riedel-extreme-champagne-rose-wine-glasses-set-of-2/
570127,Cedar Chicken Coop &amp;amp; Run with Planter,"Raise farm-fresh eggs&amp;mdash;and herbs and vegetables to enjoy with them &amp;ndash; in this space-efficient coop-run-and-planter combination. It's hand built in Washington state from solid western red cedar custom milled by a local, family-run sawmill.…",outdoor,4.3636,11,2199.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202139/0729/img73o.jpg,https://www.williams-sonoma.com/products/cedar-chicken-coop-with-planter/
9543486,Broil King Regal S690 Pro IR Grill,"Broil King's Regal stainless-steel grills are inspired by professional-grade appliances but made for home cooks, with the most exacting flame and heat distribution per square inch of any outdoor grill. The Regal S690 Pro IR features two cooking boxes…",outdoor,,,2699,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202141/0030/img80o.jpg,https://www.williams-sonoma.com/products/broil-king-regal-s690-pro-ir/
4229204,Enclume Sig Steel &amp;amp; Tigerwood Oval Rack,"The beautiful striped markings of Brazilian tigerwood add warmth to this hammered-steel ceiling rack. It's made in the Pacific Northwest by the master craftsmen at Enclume, producers of fine-quality American pot racks since 1973.",cookware,,,799.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202139/0577/img11o.jpg,https://www.williams-sonoma.com/products/enclume-sig-steel-tigerwood-oval-rack/
2898371,Williams Sonoma Walnut Offset Spatula,"Pastry chefs rely on offset spatulas to spread filling, smooth batter, and lift and transfer baked goods. Featuring an angled design and rounded tip that provide great reach with exceptional control, our spatula is precision-crafted of durable…",cooks-tools,,,16.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202149/0002/img11o.jpg,https://www.williams-sonoma.com/products/williams-sonoma-walnut-offset-spatula/
9171184,DuraClear&amp;#174; Tritan Outdoor Red Wine Glasses,"Crafted of exceptionally strong DuraClear&amp;#174; Tritan&amp;#174;, our casual drinkware offers the classic look of glass yet it won't crack, shatter, break, cloud or discolor. Ideal for everyday use and outdoor entertaining, this wine glass features…",tabletop-glassware-bar,,,12.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202130/0150/img65o.jpg,https://www.williams-sonoma.com/products/duraclear-tritan-red-wine-glasses/
9247063,Winter Greens Wreath,"This wreath's muted palette displays contemporary style. Delicate sprays of white artemisia look like a dusting of snow on a forest of fragrant fir, pine, silver dollar eucalyptus and blue globe thistle. Aromatic and long-lasting, the fresh evergreen…",outdoor,1,1,99.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202141/0041/img20o.jpg,https://www.williams-sonoma.com/products/winter-greens-wreath/
2641098,Brim Gooseneck Stainless Steel Kettle with Wood Handle,"Coffee and tea aficionados will appreciate the pinpoint accuracy of this electric gooseneck kettle from Brim. It offers exceptionally accurate, real-time water temperature control for making tea or pour-over coffee. The angled gooseneck spout is the…",electrics,5,10,99.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202133/0021/img25o.jpg,https://www.williams-sonoma.com/products/brim-gooseneck-stainless-steel-kettle/
2104862,Kalamazoo Custom Grill Surface,"Customize your Kalamazoo grill with grates in three unique patterns designed for cooking meat, fish and vegetables. The laser-cut surfaces ensure that food stays above the fire and cooks to perfection with distinctive sear marks. The Kalamazoo grill…",outdoor,,,544.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202139/0663/img36o.jpg,https://www.williams-sonoma.com/products/kalamazoo-grill-plate/
6915376,"Red, White &amp;amp; Blue Stripe Napkins, Set of 4","Crisp stripes dress up our napkins and lend easy sophistication to the table. Woven of sustainably sourced yarn-dyed cotton, they are versatile, durable and get softer with each wash. &amp;nbsp;",tabletop-glassware-bar,,,13.99,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202141/0005/img36o.jpg,https://www.williams-sonoma.com/products/red-white-and-blue-stripe-napkins/
7736183,Traeger x Williams Sonoma Seasoning Trio,"Traeger Grills makes more than top-of-the-line barbecues &amp;#173;&amp;ndash; the Salt Lake City company also creates outstanding sauces and seasonings for grilled meat. Crafted with the finest ingredients, these aromatic seasonings add delicious flavor to…",food,,,38.85,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202144/0002/img8o.jpg,https://www.williams-sonoma.com/products/williams-sonoma-x-traeger-seasoning-trio/
4660605,Pink Lady Wreath,"Highly skilled artisans hand assembled this wreath with remarkable precision, creating a seasonal accent piece with well-balanced color, texture and line. Calling to mind a spring meadow, it's made with an array of pink flowers &amp;ndash; larkspur,…",outdoor,1,2,99.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202149/0050/img50o.jpg,https://www.williams-sonoma.com/products/pink-lady-wreath/
3965260,Larnaca Outdoor Metal Box Planter,"Part of our popular Larnaca collection, this modern planter has a clean-lined silhouette defined by its durable metal construction. Crafted of lightweight, ultra-strong cast aluminum with a textured powder-coat finish, the planter weathers the…",home-outdoor,,,124.99,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202143/0017/img51o.jpg,https://www.williams-sonoma.com/products/larnaca-box-planter/
5154565,Maclean Champagne Flutes,"Hand cut with a crisscross pattern inspired by a traditional Scottish tartan, our 24% lead-crystal flutes add a festive brilliance to Champagne and sparkling wines. Produced for us at a European glassworks that specializes in hand-cut glassware, each…",tabletop-glassware-bar,,,29.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202139/0771/img56o.jpg,https://www.williams-sonoma.com/products/maclean-champagne-flutes-set-of-2/
2423549,Wicker Picnic Basket,"Inspired by classic English picnic hampers, our woven willow basket is thoughtfully designed for gracious outdoor dining. Inside, you&amp;rsquo;ll find everything you need to host an elegant picnic for four, including fine tableware, linens and serving essentials for food, wine and coffee.",tabletop-glassware-bar,,,599.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202139/0284/img19o.jpg,https://www.williams-sonoma.com/products/wicker-picnic-basket/
8864696,"Lobster Tails, Set of 6","Whether you're serving surf-and-turf or simply elegant surf, we promise that these luxurious lobster tails will delight every shellfish lover at the table. The wild-caught lobsters are sustainably harvested from the cold, clear waters off the coast…",food,,,229.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202139/0649/img74o.jpg,https://www.williams-sonoma.com/products/lobster-tails/
2511743,Broil King Imperial S690i Grill,"Broil King's Imperial stainless-steel grills are inspired by professional-grade appliances but made for home cooks, with the most exacting flame and heat distribution per square inch of any outdoor grill. The Imperial S690i features over five square…",outdoor,,,7999,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202141/0053/img76o.jpg,https://www.williams-sonoma.com/products/broil-king-imperial-s690i/
4229543,Enclume Sig Steel &amp;amp; Tigerwood Rectangular Rack,"The beautiful striped markings of Brazilian tigerwood add warmth to this hammered-steel ceiling rack. It's made in the Pacific Northwest by the master craftsmen at Enclume, producers of fine-quality American pot racks since 1973.",cookware,,,799.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202139/0616/img11o.jpg,https://www.williams-sonoma.com/products/enclume-sig-steel-tigerwood-rectangular-rack/
5108970,Peter Rabbit Adult &amp;amp; Kid Aprons,"Made for kids and adults, our aprons inspire garden-fresh creativity in the kitchen. Portraying a classic scene from The Tale of Peter Rabbit, they're made of soft, durable cotton. Each one features an adjustable neck for custom comfort and two front pockets that hold tools and recipes.",homekeeping,5,2,24.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202139/0752/img66o.jpg,https://www.williams-sonoma.com/products/peter-rabbit-apron/
1134270,"DuraClear&amp;#174; Tritan Outdoor Faceted Glasses, Set of 6","Crafted of exceptionally strong DuraClear&amp;#174; Tritan&amp;#174;, our casual drinkware offers the classic look of glass yet it won't crack, shatter, break, cloud or discolor. Ideal for everyday use and outdoor entertaining, these large dishwasher-safe…",tabletop-glassware-bar,,,65.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202135/0022/img55o.jpg,https://www.williams-sonoma.com/products/duraclear-tritan-faceted-glass/
5347043,"Rabbit Freezable Beer Glasses, Set of 2","No matter where you're drinking &amp;ndash; from sunny backyard barbeques to indoor football screenings &amp;ndash; our freezable beer glasses keep your favorite brew perfectly chilled. The double-wall design holds a food-safe, freezable liquid; just place…",cooks-tools,4.1667,6,39.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202148/0016/rabbit-freezable-beer-glasses-set-of-2-1-o.jpg,https://www.williams-sonoma.com/products/rabbit-freezable-beer-glasses/
3853327,Chantal Vintage Teakettle,A sought-after look inspired by traditional stovetop designs in the past which have matching enamel lids &amp;ndash; the Vintage teakettle is fresh with a classic twist. Chantal has over 40 years of expertise designing and manufacturing premium…,electrics,3.1111,18,49.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202139/0057/chantal-vintage-tea-kettle-o.jpg,https://www.williams-sonoma.com/products/chantal-vintage-tea-kettle/
1017466,Adjustable Nonstick Burger Press,"For the best burgers ever, start with this professional cast-aluminum press. It molds your patties to a perfectly uniform shape and thickness for even cooking and tender, juicy results every time.",cooks-tools,4.5833,12,29.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202139/0056/adjustable-nonstick-burger-press-o.jpg,https://www.williams-sonoma.com/products/adjustable-nonstick-burger-press-sale/
4455952,Kalamazoo Hybrid Built-In Grill,"America's best chefs are calling this unrivaled culinary innovation the &amp;quot;ultimate grill.&amp;quot; The world's only true hybrid fire grill, Kalamazoo's professional-grade cooking station offers impressive options for everything from sizzling-hot…",outdoor,,,21994.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202139/0356/img70o.jpg,https://www.williams-sonoma.com/products/kalamazoo-hybrid-built-in-grill/
6611342,Sonora Outdoor Etched Tritan Margarita Glasses,"Inspired by Mexico's renowned art glass, our Sonora collection boasts the elegant charm of hand-etched glassware in a durable, shatterproof material. Lightweight and unbreakable, the generously sized margarita glass is ideal for outdoor entertaining.…",tabletop-glassware-bar,,,9.99,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202139/0075/img4o.jpg,https://www.williams-sonoma.com/products/sonora-etched-margarita-glasses/
3513888,Traeger Pellet Sensor,"Never run out of pellets again. The Traeger Pellet Sensor integrates with Traeger D2 WiFIRE-enabled grills to let you monitor wood pellet levels from your smartphone via the Traeger app. You receive notifications when the pellets run low, so you always know when it's time to refuel.",outdoor,4.3725,51,79.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202141/0047/img15o.jpg,https://www.williams-sonoma.com/products/traeger-pellet-sensor/
2572969,Farmer's Market Garland,"Our decorative hand-pieced garland brings home the bounty of the farmer's market with a gorgeous display of colorful dried flowers and fragrant herbs. Hand made on a family-owned farm, the garland adds natural beauty to a table, sideboard or buffet.",outdoor,5,2,109.95,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202142/0025/img10o.jpg,https://www.williams-sonoma.com/products/farmers-market-garland-2016/
7345712,Stainless Steel Wall Mounted Infrared Patio Heater,"Warm up your covered patio or deck with this sleek wall-mounted heater. It plugs directly into an electrical outlet for a convenient, cost-effective heating solution that works equally well indoors. Set on an adjustable bracket so it can be angled in…",home-outdoor,,,399,https://assets.wsimgs.com/wsimgs/ab/images/dp/wcm/202143/0019/img83o.jpg,https://www.williams-sonoma.com/products/stainless-steel-wall-mounted-infrared-patio-heater/
